City,date,humidity,temp,wind_speed,wind_direc,pressure,min_temp,max_temp,heat_wave,event,event_flag,Country,Latitude,Longitude,Product,Demand
Houston,6/23/2016,69.83333333,301.6979167,2.083333333,156.2916667,1015.541667,296.64,306.74,0,,0,United States,29.763281,-95.363274,SKU-2,1763
Houston,6/24/2016,73.16666667,300.9866667,2.541666667,153.625,1016.416667,296.36,306.22,0,,0,United States,29.763281,-95.363274,SKU-2,1579
Houston,6/25/2016,76,301.9766667,2.833333333,161.875,1017.375,298.25,305.93,0,,0,United States,29.763281,-95.363274,SKU-2,1773
Houston,6/26/2016,77.5,301.9545833,1.875,150.5416667,1018.625,297.99,305.91,0,,0,United States,29.763281,-95.363274,SKU-2,2084
Houston,6/27/2016,77.58333333,301.9275,1.708333333,191.0833333,1018.208333,297.7,307.13,0,,0,United States,29.763281,-95.363274,SKU-2,2131
Houston,6/28/2016,79.125,300.8854167,2.208333333,208.2916667,1016.791667,297.32,306.68,0,,0,United States,29.763281,-95.363274,SKU-2,1756
Houston,6/29/2016,83.875,299.6720833,1.916666667,143.5416667,1015.25,295.88,305.9,0,,0,United States,29.763281,-95.363274,SKU-2,1629
Houston,6/30/2016,73.20833333,301.8166847,2.208333333,97.5,1014.25,297.56,307.03,0,,0,United States,29.763281,-95.363274,SKU-2,1835
Houston,7/1/2016,78.875,302.0875,1.75,158.6666667,1015.708333,297.37,306.69,0,,0,United States,29.763281,-95.363274,SKU-2,2051
Houston,7/2/2016,73.625,302.6625,2.833333333,188.375,1016.5,298.13,307.72,0,,0,United States,29.763281,-95.363274,SKU-2,1860
Houston,7/3/2016,69.58333333,303.0620833,3.666666667,168.0416667,1014.958333,299.02,307.7,0,,0,United States,29.763281,-95.363274,SKU-2,1943
Houston,7/4/2016,69.58333333,303.5420833,4.041666667,153.0416667,1014.458333,300.22,307.63,0,,0,United States,29.763281,-95.363274,SKU-2,2069
Houston,7/5/2016,70.95833333,303.4841667,4,163.5833333,1015.333333,300.63,307.48,0,,0,United States,29.763281,-95.363274,SKU-2,1531
Houston,7/6/2016,70.83333333,303.4341667,4.125,162.875,1016,300.08,307.39,0,,0,United States,29.763281,-95.363274,SKU-2,1526
Houston,7/7/2016,73.625,303.2883333,4.166666667,152.7083333,1015.208333,299.76,308.16,0,,0,United States,29.763281,-95.363274,SKU-2,1457
Houston,7/8/2016,70.75,303.3233333,3.541666667,157.4583333,1015.958333,299.18,308.44,0,,0,United States,29.763281,-95.363274,SKU-2,1616
Houston,7/9/2016,70,302.92,2.583333333,151.1666667,1016.333333,298.22,308.25,0,,0,United States,29.763281,-95.363274,SKU-2,1823
Houston,7/10/2016,70.25,302.7233333,3.208333333,163.0833333,1015.5,299.3,307.1,0,,0,United States,29.763281,-95.363274,SKU-2,2198
Houston,7/11/2016,67.66666667,303.155,4.208333333,139.1666667,1014.291667,299.63,308.04,0,,0,United States,29.763281,-95.363274,SKU-2,2270
Houston,7/12/2016,69.41666667,302.9413861,3.875,157.5416667,1014.583333,298.84,308.1,0,,0,United States,29.763281,-95.363274,SKU-2,1715
Houston,7/13/2016,71.875,303.5754779,3.333333333,171.5,1016.041667,299.55,308.49,0,,0,United States,29.763281,-95.363274,SKU-2,1690
Houston,7/14/2016,74.125,302.70675,3.041666667,179.7916667,1024.583333,298.252,306.835,0,,0,United States,29.763281,-95.363274,SKU-2,1712
Houston,7/15/2016,78.70833333,302.177125,2.166666667,176.7083333,1024.541667,297.949,307.682,0,,0,United States,29.763281,-95.363274,SKU-2,1600
Houston,7/16/2016,70.45833333,302.9547083,2.291666667,180.4166667,1024.041667,298.132,306.73,0,,0,United States,29.763281,-95.363274,SKU-2,1801
Houston,7/17/2016,75.83333333,302.3761667,2.208333333,150.2916667,1025.625,298.521,305.994,0,,0,United States,29.763281,-95.363274,SKU-2,2179
Houston,7/18/2016,83.5,301.3043333,1.541666667,111.5833333,1028.166667,298.958,304.984,0,,0,United States,29.763281,-95.363274,SKU-2,2250
Houston,7/19/2016,70,304.338,3,118,1027,304.338,304.338,0,,0,United States,29.763281,-95.363274,SKU-2,1595
Houston,7/20/2016,69.5,304.752125,2.75,121.3333333,1027.375,304.338,306.398,0,,0,United States,29.763281,-95.363274,SKU-2,1778
Houston,7/21/2016,60.04166667,303.0843333,1.666666667,154.6666667,1021.541667,297.56,308.97,0,,0,United States,29.763281,-95.363274,SKU-2,1632
Houston,7/22/2016,66.125,303.1629167,2,193.4583333,1017.625,297.68,309.2,0,,0,United States,29.763281,-95.363274,SKU-2,1596
Houston,7/23/2016,65.125,303.43875,2.083333333,176.7916667,1014.583333,298.27,308.8,0,,0,United States,29.763281,-95.363274,SKU-2,1683
Houston,7/24/2016,67.83333333,303.4758333,2.208333333,193.5416667,1013.458333,298.56,308.92,0,,0,United States,29.763281,-95.363274,SKU-2,2066
Houston,7/25/2016,71.25,302.2854167,2.458333333,197.9166667,1013.416667,298.86,307.72,0,,0,United States,29.763281,-95.363274,SKU-2,2387
Houston,7/26/2016,86,299.2991667,1.958333333,173.75,1013.291667,297.1,303.23,0,,0,United States,29.763281,-95.363274,SKU-2,2189
Houston,7/27/2016,81.08333333,300.0108333,2.833333333,194.75,1014.583333,297.82,304.25,0,,0,United States,29.763281,-95.363274,SKU-2,2164
Houston,7/28/2016,84.125,300.9891667,2.708333333,179.9583333,1015.666667,299.08,304.48,0,,0,United States,29.763281,-95.363274,SKU-2,2050
Houston,7/29/2016,78.58333333,301.5454167,1.708333333,182.5,1016.083333,297.96,306.85,0,,0,United States,29.763281,-95.363274,SKU-2,1803
Houston,7/30/2016,76.54166667,302.0108333,2.5,207.375,1016.166667,297.6,307.4,0,,0,United States,29.763281,-95.363274,SKU-2,1851
Houston,7/31/2016,78.375,302.1133333,2.166666667,179.4583333,1016.041667,298.58,306.45,0,,0,United States,29.763281,-95.363274,SKU-2,2231
Houston,8/1/2016,75.41666667,302.5208333,2.208333333,182.4166667,1017.083333,297.32,308.54,0,,0,United States,29.763281,-95.363274,SKU-2,2161
Houston,8/2/2016,73.25,303.1070833,1.875,177.2083333,1018.041667,298.12,308.25,0,,0,United States,29.763281,-95.363274,SKU-2,1670
Houston,8/3/2016,72.16666667,303.2070833,1.583333333,192.1666667,1015.75,298.15,309.2,0,,0,United States,29.763281,-95.363274,SKU-2,1536
Houston,8/4/2016,69.45833333,303.27375,2.166666667,201.625,1011.958333,298.02,308.83,0,,0,United States,29.763281,-95.363274,SKU-2,1658
Houston,8/5/2016,69.20833333,303.3845833,1.708333333,167.625,1012.375,298.6,309.1,0,,0,United States,29.763281,-95.363274,SKU-2,1370
Houston,8/6/2016,65.75,303.6016667,1.541666667,192.5416667,1013,298.63,309.16,0,,0,United States,29.763281,-95.363274,SKU-2,1607
Houston,8/7/2016,66.70833333,303.9541667,1.875,214.5,1012.333333,298.95,310.14,0,,0,United States,29.763281,-95.363274,SKU-2,2043
Houston,8/8/2016,65.70833333,303.8091667,1.833333333,222.0416667,1010.541667,298.61,309.75,0,,0,United States,29.763281,-95.363274,SKU-2,2147
Houston,8/9/2016,67.83333333,304.0617083,1.833333333,200.9583333,1016.458333,299.19,310.825,0,,0,United States,29.763281,-95.363274,SKU-2,1675
Houston,8/10/2016,66.125,304.1410833,1.541666667,189.2916667,1014.208333,299.26,310.07,0,,0,United States,29.763281,-95.363274,SKU-2,1693
Houston,8/11/2016,71.16666667,304.1516667,2,196.625,1011.875,299.49,309.87,0,,0,United States,29.763281,-95.363274,SKU-2,1748
Houston,8/12/2016,69.875,303.7345833,2.833333333,210.1666667,1009.333333,299.09,309.18,0,,0,United States,29.763281,-95.363274,SKU-2,1648
Houston,8/13/2016,73.375,302.9404167,3.333333333,221.0416667,1007.541667,299.48,308.33,0,,0,United States,29.763281,-95.363274,SKU-2,1841
Houston,8/14/2016,81.16666667,299.34375,1.208333333,239.875,1010.125,297.13,304.04,0,,0,United States,29.763281,-95.363274,SKU-2,2505
Houston,8/15/2016,85.125,298.7508333,1.25,77.54166667,1013.166667,297.4,302.84,0,,0,United States,29.763281,-95.363274,SKU-2,2239
Houston,8/16/2016,87.16666667,298.4604167,1.5,103.4583333,1014.666667,297.18,301.44,0,,0,United States,29.763281,-95.363274,SKU-2,1716
Houston,8/17/2016,86.83333333,298.7708333,1.625,105.2916667,1016.375,297.01,301.14,0,,0,United States,29.763281,-95.363274,SKU-2,1468
Houston,8/18/2016,91.125,298.4729167,1.375,99.04166667,1015.291667,296.49,301.6,0,,0,United States,29.763281,-95.363274,SKU-2,1667
Houston,8/19/2016,85.29166667,299.8470833,1.541666667,144.375,1012.75,297.46,303.84,0,,0,United States,29.763281,-95.363274,SKU-2,1540
Houston,8/20/2016,78.33333333,300.79625,2.041666667,186.9166667,1011.75,296.72,305,0,,0,United States,29.763281,-95.363274,SKU-2,1601
Houston,8/21/2016,85.41666667,300.0279167,1.916666667,135.8333333,1014.166667,298.09,303.12,0,,0,United States,29.763281,-95.363274,SKU-2,2089
Houston,8/22/2016,88.25,298.81125,2.291666667,114.75,1017.666667,296.83,302.48,0,,0,United States,29.763281,-95.363274,SKU-2,2137
Houston,8/23/2016,81.54166667,301.5625,2.875,160.375,1020.166667,297.83,306.9,0,,0,United States,29.763281,-95.363274,SKU-2,1664
Houston,8/24/2016,79.5,301.9460075,2.625,170.75,1019.875,297.74,306.59,0,,0,United States,29.763281,-95.363274,SKU-2,1572
Houston,8/25/2016,79.79166667,300.69625,1.958333333,131.875,1018.083333,297.5,305,0,,0,United States,29.763281,-95.363274,SKU-2,1721
Houston,8/26/2016,84.70833333,299.91,1.75,114.75,1016.541667,297.17,303.76,0,,0,United States,29.763281,-95.363274,SKU-2,1572
Houston,8/27/2016,87.16666667,299.6808333,1.666666667,137,1015.458333,297.11,304.33,0,,0,United States,29.763281,-95.363274,SKU-2,1783
Houston,8/28/2016,85.70833333,299.45375,3.5,60.45833333,1015.083333,297.19,303.68,0,,0,United States,29.763281,-95.363274,SKU-2,2059
Houston,8/29/2016,91.625,298.3541667,3.041666667,70.5,1014.708333,296.82,300.93,0,,0,United States,29.763281,-95.363274,SKU-2,2084
Houston,8/30/2016,83.20833333,300.38,2.916666667,66.08333333,1014.875,297.02,305.96,0,,0,United States,29.763281,-95.363274,SKU-2,1733
Houston,8/31/2016,77.75,301.6195833,2.333333333,177.4583333,1013.458333,297.96,307.02,0,,0,United States,29.763281,-95.363274,SKU-2,1526
Houston,9/1/2016,74.45833333,302.359082,2,180.6666667,1013.875,298.09,307.94,0,,0,United States,29.763281,-95.363274,SKU-2,1576
Houston,9/2/2016,78.29166667,302.0745833,2.5,112.7083333,1013.708333,298.17,306.63,0,,0,United States,29.763281,-95.363274,SKU-2,1502
Houston,9/3/2016,79.625,300.78375,2.125,70.04166667,1014.958333,297.25,306.14,0,,0,United States,29.763281,-95.363274,SKU-2,1981
Houston,9/4/2016,80.375,301.2,1.916666667,98.75,1014.791667,297.14,306.09,0,,0,United States,29.763281,-95.363274,SKU-2,1904
Houston,9/5/2016,88.625,300.7025,2.25,153.1666667,1016.875,297.66,304.7,0,,0,United States,29.763281,-95.363274,SKU-2,1923
Houston,9/6/2016,80.83333333,301.60625,2.583333333,137.3333333,1019.041667,297.3,306.6,0,,0,United States,29.763281,-95.363274,SKU-2,1682
Houston,9/7/2016,81.29166667,300.8595833,2.708333333,150.25,1019.75,297.07,305.96,0,,0,United States,29.763281,-95.363274,SKU-2,1883
Houston,9/8/2016,80.79166667,301.6395833,2.25,165.5833333,1016.916667,297.99,306.43,0,,0,United States,29.763281,-95.363274,SKU-2,1829
Houston,9/9/2016,85.08333333,300.6441667,2.25,161.875,1013.5,297.18,304.58,0,,0,United States,29.763281,-95.363274,SKU-2,1493
Houston,9/10/2016,88.41666667,299.085,2.375,173.7916667,1016.708333,296.64,302.49,0,,0,United States,29.763281,-95.363274,SKU-2,1740
Houston,9/11/2016,83.70833333,299.5875,1.583333333,161.6666667,1019.416667,295.84,305.17,0,,0,United States,29.763281,-95.363274,SKU-2,2165
Houston,9/12/2016,79.66666667,300.4733333,1.583333333,72.29166667,1015.708333,296.16,305.36,0,,0,United States,29.763281,-95.363274,SKU-2,2085
Houston,9/13/2016,84,299.9175,2.625,88.41666667,1014.708333,296.99,304.68,0,,0,United States,29.763281,-95.363274,SKU-2,1676
Houston,9/14/2016,82.625,300.7258333,2.583333333,78.75,1016.458333,297.42,305.53,0,,0,United States,29.763281,-95.363274,SKU-2,1533
Houston,9/15/2016,78.79166667,301.1854167,2.583333333,81.375,1016.041667,297.47,306.06,0,,0,United States,29.763281,-95.363274,SKU-2,1767
Houston,9/16/2016,80.91666667,301.03625,2.333333333,102.75,1013.708333,298.08,305.03,0,,0,United States,29.763281,-95.363274,SKU-2,1505
Houston,9/17/2016,82.33333333,301.6583333,1.583333333,137.875,1014.5,297.57,306.71,0,,0,United States,29.763281,-95.363274,SKU-2,1716
Houston,9/18/2016,82.29166667,301.995604,1.333333333,173.5,1015.375,297.52,308.02,0,,0,United States,29.763281,-95.363274,SKU-2,1992
Houston,9/19/2016,74.75,302.9004167,1.25,131,1014.083333,298.17,309.24,0,,0,United States,29.763281,-95.363274,SKU-2,2081
Houston,9/20/2016,75.625,302.1482885,1,148.875,1014.875,297.9,307.26,0,,0,United States,29.763281,-95.363274,SKU-2,1598
Houston,9/21/2016,77.58333333,300.1253333,1,77.45833333,1016.416667,296.37,310.21,0,,0,United States,29.763281,-95.363274,SKU-2,1590
Houston,9/22/2016,73.375,301.2437014,2.041666667,121.5833333,1012.875,297.23,305.9,0,,0,United States,29.763281,-95.363274,SKU-2,1588
Houston,9/23/2016,77.20833333,300.25875,2.291666667,125.9583333,1013.875,297.24,303.85,0,,0,United States,29.763281,-95.363274,SKU-2,1722
Houston,9/24/2016,79.875,300.2584242,2.583333333,138.9583333,1013.25,297.67,305.72,0,,0,United States,29.763281,-95.363274,SKU-2,1821
Houston,9/25/2016,84.125,299.0620833,1.958333333,129.5416667,1012.583333,297.43,303.08,0,,0,United States,29.763281,-95.363274,SKU-2,2321
Houston,9/26/2016,82.25,298.3891667,1.125,71.625,1014.541667,296.35,303.08,0,,0,United States,29.763281,-95.363274,SKU-2,2224
Houston,9/27/2016,76.58333333,298.1837682,1.708333333,27.33333333,1014.708333,295.44,302.24,0,,0,United States,29.763281,-95.363274,SKU-2,1695
Houston,9/28/2016,66.95833333,298.2720833,1.208333333,222.5,1014.958333,292.93,304.49,0,,0,United States,29.763281,-95.363274,SKU-2,1614
Houston,9/29/2016,66.79166667,297.045,2.125,196.4583333,1016.5,291.02,303.59,0,,0,United States,29.763281,-95.363274,SKU-2,1665
Houston,9/30/2016,59.66666667,294.5454167,1.791666667,26.95833333,1018.791667,287.41,300.46,0,,0,United States,29.763281,-95.363274,SKU-2,1527
Houston,10/1/2016,69.20833333,293.8466667,1.125,62.5,1016.583333,288.26,300.68,0,,0,United States,29.763281,-95.363274,SKU-2,1732
Houston,10/2/2016,67.08333333,296.700452,1.375,36.33333333,1014.666667,292.28,302.95,0,,0,United States,29.763281,-95.363274,SKU-2,2000
Houston,10/3/2016,68.75,297.2395833,1.5,66.79166667,1012.041667,292.21,303.32,0,,0,United States,29.763281,-95.363274,SKU-2,2106
Houston,10/4/2016,73.875,298.2583333,2.125,118.625,1007.958333,292.82,305.04,0,,0,United States,29.763281,-95.363274,SKU-2,1606
Houston,10/5/2016,81,299.6155833,2.625,137.25,1017.708333,297.45,303.074,0,,0,United States,29.763281,-95.363274,SKU-2,1487
Houston,10/6/2016,81.83333333,299.8038333,2.291666667,107.7083333,1022.75,298.229,301.971,0,,0,United States,29.763281,-95.363274,SKU-2,1772
Houston,10/7/2016,75.41666667,298.6585833,1.916666667,90.5,1023.375,292.86,305.184,0,,0,United States,29.763281,-95.363274,SKU-2,1495
Houston,10/8/2016,54.41666667,299.9462481,3.625,56.33333333,1027.416667,295.591,303.916,0,,0,United States,29.763281,-95.363274,SKU-2,1842
Houston,10/9/2016,45.75,295.9363248,2.791666667,36.41666667,1030.833333,289.865,301.569,0,,0,United States,29.763281,-95.363274,SKU-2,2038
Houston,10/10/2016,46.25,292.8817447,1.208333333,95.91666667,1030.541667,284.865,302.313,0,,0,United States,29.763281,-95.363274,SKU-2,2084
Houston,10/11/2016,76.75,294.9862472,1.791666667,81.70833333,1029,290.232,301.519,0,,0,United States,29.763281,-95.363274,SKU-2,1646
Houston,10/12/2016,79.45833333,298.0539583,2.125,128.625,1027.166667,293.032,303.807,0,,0,United States,29.763281,-95.363274,SKU-2,1610
Houston,10/13/2016,72.91666667,298.7969167,1.541666667,129.7083333,1027.375,293.169,304.084,0,,0,United States,29.763281,-95.363274,SKU-2,1696
Houston,10/14/2016,67.91666667,299.1493897,1.583333333,112.3333333,1028.291667,293.679,304.549,0,,0,United States,29.763281,-95.363274,SKU-2,1518
Houston,10/15/2016,68.79166667,298.4987005,2.125,128.3333333,1027.125,291.498,304.706,0,,0,United States,29.763281,-95.363274,SKU-2,1709
Houston,10/16/2016,70.625,299.0519225,2.291666667,139.1666667,1025.333333,292.139,305.572,0,,0,United States,29.763281,-95.363274,SKU-2,1952
Houston,10/17/2016,67.5,300.931375,2.416666667,165.25,1022.291667,296.464,306.223,0,,0,United States,29.763281,-95.363274,SKU-2,1894
Houston,10/18/2016,65.41666667,300.8385417,2.458333333,167.125,1021.25,295.09,306.584,0,,0,United States,29.763281,-95.363274,SKU-2,1549
Houston,10/19/2016,77.70833333,299.6727545,2.125,142.7083333,1023.666667,296.55,304.589,0,,0,United States,29.763281,-95.363274,SKU-2,1489
Houston,10/20/2016,90.25,296.7775916,2.416666667,151.75,1025.125,294.08,299.171,0,,0,United States,29.763281,-95.363274,SKU-2,1583
Houston,10/21/2016,66.20833333,291.694057,4.208333333,15.25,1031,287.289,296.163,0,,0,United States,29.763281,-95.363274,SKU-2,1456
Houston,10/22/2016,55.83333333,290.0334953,1.833333333,55.45833333,1031.333333,281.976,298.192,0,,0,United States,29.763281,-95.363274,SKU-2,1771
Houston,10/23/2016,57.41666667,290.9555,2.041666667,113.7916667,1031.25,282.957,300.606,0,,0,United States,29.763281,-95.363274,SKU-2,2065
Houston,10/24/2016,65.70833333,294.2920417,1.833333333,110.5833333,1032.041667,287.413,301.656,0,,0,United States,29.763281,-95.363274,SKU-2,1909
Houston,10/25/2016,67,293.530375,1.375,95.625,1031.791667,285.461,301.149,0,,0,United States,29.763281,-95.363274,SKU-2,1713
Houston,10/26/2016,66.16666667,294.7825417,1.5,120.8333333,1029.75,287.501,301.975,0,,0,United States,29.763281,-95.363274,SKU-2,1494
Houston,10/27/2016,63.79166667,294.2657917,1.625,93.25,1030.916667,286.363,302.714,0,,0,United States,29.763281,-95.363274,SKU-2,1842
Houston,10/28/2016,67.16666667,295.9830417,1.541666667,78.41666667,1030.833333,288.965,303.609,0,,0,United States,29.763281,-95.363274,SKU-2,1534
Houston,10/29/2016,67.79166667,296.2643333,1.75,105.4166667,1029.708333,290.099,303.461,0,,0,United States,29.763281,-95.363274,SKU-2,1753
Houston,10/30/2016,77.08333333,295.4742083,1.291666667,114.75,1029.375,289.138,302.187,0,,0,United States,29.763281,-95.363274,SKU-2,1870
Houston,10/31/2016,67.54166667,294.0430833,1.833333333,124.6666667,1027.75,285.502,302.882,0,,0,United States,29.763281,-95.363274,SKU-2,1891
Houston,11/1/2016,84.70833333,296.3485417,2.166666667,139.2916667,1023.041667,292.449,301.08,0,,0,United States,29.763281,-95.363274,SKU-2,1668
Houston,11/2/2016,85.04166667,297.7425,2.791666667,117.3333333,1018.291667,294.15,302.88,0,,0,United States,29.763281,-95.363274,SKU-2,1527
Houston,11/3/2016,82.91666667,298.2125,2.416666667,99,1021.125,294.96,302.15,0,,0,United States,29.763281,-95.363274,SKU-2,1720
Houston,11/4/2016,83.16666667,297.4595833,1.833333333,185.4166667,1022.666667,294.24,301.87,0,,0,United States,29.763281,-95.363274,SKU-2,1445
Houston,11/5/2016,78.5,296.395,2.25,105.6666667,1022.708333,292.6,299.78,0,,0,United States,29.763281,-95.363274,SKU-2,1865
Houston,11/6/2016,74.70833333,294.6291667,2.583333333,71.79166667,1020.875,291.97,299.05,0,,0,United States,29.763281,-95.363274,SKU-2,1967
Houston,11/7/2016,88.66666667,294.4070833,2.958333333,94.58333333,1019.166667,292.78,297.24,0,,0,United States,29.763281,-95.363274,SKU-2,1972
Houston,11/8/2016,89.79166667,293.0633333,2.541666667,76.66666667,1020,291.61,296.16,0,,0,United States,29.763281,-95.363274,SKU-2,1702
Houston,11/9/2016,83.375,293.4625,3.75,93.33333333,1020.916667,292.06,296.25,0,,0,United States,29.763281,-95.363274,SKU-2,1692
Houston,11/10/2016,73.45833333,291.3941667,2.875,62.5,1024.625,286.78,295.24,0,,0,United States,29.763281,-95.363274,SKU-2,1653
Houston,11/11/2016,64.91666667,290.9004167,2.666666667,163.25,1021.125,287.49,296.24,0,,0,United States,29.763281,-95.363274,SKU-2,1477
Houston,11/12/2016,76.25,291.9195833,1.75,234.9166667,1022.708333,287.15,298.43,0,,0,United States,29.763281,-95.363274,SKU-2,1788
Houston,11/13/2016,62.16666667,291.0370833,2.458333333,100.75,1021.625,287.88,295.44,0,,0,United States,29.763281,-95.363274,SKU-2,1955
Houston,11/14/2016,71.29166667,289.70125,1.666666667,163.125,1020.166667,284.05,298.95,0,,0,United States,29.763281,-95.363274,SKU-2,1852
Houston,11/15/2016,73.375,293.3070833,2.5,234.1666667,1017.833333,289.05,301.15,0,,0,United States,29.763281,-95.363274,SKU-2,1529
Houston,11/16/2016,68.29166667,291.3820833,2.958333333,241.2916667,1010.25,283.89,301.87,0,,0,United States,29.763281,-95.363274,SKU-2,1495
Houston,11/17/2016,76.95833333,293.7916667,4.125,160.6666667,1014.75,288.06,300.87,0,,0,United States,29.763281,-95.363274,SKU-2,1547
Houston,11/18/2016,83.625,294.9295833,3.291666667,196.3333333,1016.458333,290.94,300.06,0,,0,United States,29.763281,-95.363274,SKU-2,1536
Houston,11/19/2016,52.08333333,286.8420833,4.5,221.5833333,1026.208333,281.08,290.95,0,,0,United States,29.763281,-95.363274,SKU-2,1706
Houston,11/20/2016,66.5,283.0541667,4.041666667,186.6666667,1008.416667,275.32,291.42,0,,0,United States,29.763281,-95.363274,SKU-2,1532
Houston,11/21/2016,66.70833333,286.07,3.875,183.8333333,1015.25,279.5,296.96,0,,0,United States,29.763281,-95.363274,SKU-2,1614
Houston,11/22/2016,77.29166667,292.6925,4.166666667,156.6666667,1016.5,287.7,300.34,0,,0,United States,29.763281,-95.363274,SKU-2,1586
Houston,11/23/2016,76.66666667,294.2254167,4.25,221.6666667,1017.666667,288.5,297.43,0,,0,United States,29.763281,-95.363274,SKU-2,1584
Houston,11/24/2016,77.41666667,288.2610699,1.875,179.4166667,1022.541667,282.32,296.24,0,,0,United States,29.763281,-95.363274,SKU-2,1728
Houston,11/25/2016,81.33333333,290.7729167,1.833333333,89.66666667,1024.458333,287.76,296.34,0,,0,United States,29.763281,-95.363274,SKU-2,1509
Houston,11/26/2016,81.54166667,290.16,2.25,195.4166667,1027.125,286.07,294.42,0,,0,United States,29.763281,-95.363274,SKU-2,1626
Houston,11/27/2016,80.625,289.0995833,3.458333333,126.5833333,1020.666667,284.77,295.96,0,,0,United States,29.763281,-95.363274,SKU-2,1971
Houston,11/28/2016,77.875,296.25875,4.791666667,196.25,1005,293.15,300.6,0,,0,United States,29.763281,-95.363274,SKU-2,1891
Houston,11/29/2016,84.375,294.02625,1.875,197.125,1002.958333,288.6,300.42,0,,0,United States,29.763281,-95.363274,SKU-2,1633
Houston,11/30/2016,57.375,292.2504167,3.666666667,251.25,1011.5,288.51,297.99,0,,0,United States,29.763281,-95.363274,SKU-2,1618
Houston,12/1/2016,52.75,284.6495833,2.458333333,164.4166667,1016.208333,278.37,291.6,0,,0,United States,29.763281,-95.363274,SKU-2,1697
Houston,12/2/2016,66.29166667,286.629134,3.333333333,86.04166667,1018.208333,282.5,290.78,0,,0,United States,29.763281,-95.363274,SKU-2,1534
Houston,12/3/2016,87.5,285.6483333,5.166666667,85.41666667,1014.625,283.65,286.97,0,,0,United States,29.763281,-95.363274,SKU-2,1764
Houston,12/4/2016,95.70833333,284.7056627,4.416666667,217,1013.458333,284.24,285.51,0,,0,United States,29.763281,-95.363274,SKU-2,1927
Houston,12/5/2016,95.70833333,284.2318646,3.833333333,186.375,1011.5,283.05,285.35,0,,0,United States,29.763281,-95.363274,SKU-2,2027
Houston,12/6/2016,87.75,286.2301145,2.791666667,249.5416667,1011.541667,282.7,293.25,0,,0,United States,29.763281,-95.363274,SKU-2,1477
Houston,12/7/2016,87.54166667,284.8035192,2.5,122.5,1018.5,282.55,289.29,0,,0,United States,29.763281,-95.363274,SKU-2,1446
Houston,12/8/2016,86.25,284.3904167,6.083333333,73.75,1024.958333,281.16,287.49,0,,0,United States,29.763281,-95.363274,SKU-2,1667
Houston,12/9/2016,62.54166667,278.9220833,5.083333333,128.75,1034.833333,276.25,282.97,0,,0,United States,29.763281,-95.363274,SKU-2,1663
Houston,12/10/2016,56.95833333,280.73,3.083333333,57.08333333,1032.333333,276.24,285.6,0,,0,United States,29.763281,-95.363274,SKU-2,1833
Houston,12/11/2016,74.66666667,290.0120833,3.875,138.75,1020.291667,284.24,296.7,0,,0,United States,29.763281,-95.363274,SKU-2,2083
Houston,12/12/2016,90.5,293.35,2.541666667,236.5416667,1015.666667,291.85,294.98,0,,0,United States,29.763281,-95.363274,SKU-2,1978
Houston,12/13/2016,88.125,293.71875,1.958333333,216,1014.958333,291.87,299.15,0,,0,United States,29.763281,-95.363274,SKU-2,1660
Houston,12/14/2016,85.20833333,290.3808333,2.833333333,239.5833333,1018.666667,288.52,296.15,0,,0,United States,29.763281,-95.363274,SKU-2,1681
Houston,12/15/2016,68.29166667,285.6891667,3.791666667,49.04166667,1025.541667,280.88,289.16,0,,0,United States,29.763281,-95.363274,SKU-2,1651
Houston,12/16/2016,76.79166667,286.0625141,2.708333333,115.25,1018.666667,280.94,295.05,0,,0,United States,29.763281,-95.363274,SKU-2,1593
Houston,12/17/2016,87,296.8709024,5.75,196.5416667,1009.416667,294.96,299.78,0,,0,United States,29.763281,-95.363274,SKU-2,1721
Houston,12/18/2016,71.875,281.5050091,7.25,250.375,1020.208333,274.6,298.52,0,,0,United States,29.763281,-95.363274,SKU-2,2101
Houston,12/19/2016,49.54166667,275.7881146,5.875,296.6666667,1035.041667,272.33,282.51,0,,0,United States,29.763281,-95.363274,SKU-2,2035
Houston,12/20/2016,38.66666667,279.6520833,2.625,189.25,1033.333333,275.41,288.4,0,,0,United States,29.763281,-95.363274,SKU-2,1621
Houston,12/21/2016,53.75,286.0220833,2.125,162.625,1025.291667,280.33,295.41,0,,0,United States,29.763281,-95.363274,SKU-2,1491
Houston,12/22/2016,74.45833333,291.98125,1.541666667,147.4166667,1022.833333,289.69,295.16,0,,0,United States,29.763281,-95.363274,SKU-2,1607
Houston,12/23/2016,89.70833333,292.10875,2.791666667,119,1021.458333,289.88,297.77,0,,0,United States,29.763281,-95.363274,SKU-2,1447
Houston,12/24/2016,83.75,295.5145833,3.25,147.5,1018.958333,293.08,299.61,0,,0,United States,29.763281,-95.363274,SKU-2,1717
Houston,12/26/2016,85.625,297.2020833,4.416666667,150.4166667,1019.416667,295.65,300.51,0,,0,United States,29.763281,-95.363274,SKU-2,2023
Houston,12/27/2016,92.375,296.3095833,1.583333333,90.16666667,1022.833333,293.88,300.24,0,,0,United States,29.763281,-95.363274,SKU-2,2159
Houston,12/28/2016,86.375,295.9820833,2.458333333,194.4166667,1020.041667,293.96,300.51,0,,0,United States,29.763281,-95.363274,SKU-2,1526
